ID,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
3529,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M
3530,2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M
3531,2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M
3532,2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M
3533,2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
3534,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
3535,2023,EN,FT,Data Analyst,30000,USD,30000,IN,50,IN,M
3536,2023,MI,FT,Research Scientist,185000,USD,185000,US,0,US,M
3537,2023,MI,FT,Research Scientist,125000,USD,125000,US,0,US,M
3538,2023,SE,FT,Head of Data,70000,EUR,75116,PT,100,PT,L
3539,2023,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M
3540,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M
3541,2023,SE,FT,Data Analyst,122000,USD,122000,US,100,US,M
3542,2023,SE,FT,Data Analyst,93800,USD,93800,US,100,US,M
3543,2023,SE,FT,Data Science Manager,150000,USD,150000,MX,100,MX,M
3544,2023,SE,FT,Data Science Manager,90000,USD,90000,MX,100,MX,M
3545,2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M
3546,2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M
3547,2023,EN,FT,Computer Vision Engineer,220000,USD,220000,US,0,US,M
3548,2023,SE,FT,BI Data Analyst,67000,EUR,71897,DE,100,DE,M
3549,2023,EN,FT,AI Developer,60000,EUR,64385,DE,0,DE,M
3550,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
3551,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
3552,2023,SE,FT,Data Analyst,1300000,INR,15806,IN,100,IN,S
3553,2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
3554,2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,0,US,M
3555,2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
3556,2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
3557,2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M
3558,2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M
3559,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
3560,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
3561,2023,MI,FT,Data Scientist,40000,USD,40000,FR,50,FR,L
3562,2023,SE,FT,Data Science Consultant,1000000,THB,29453,TH,50,TH,M
3563,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M
3564,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M
3565,2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
3566,2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
3567,2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M
3568,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M
3569,2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M
3570,2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M
3571,2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
3572,2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M
3573,2023,SE,FT,Data Analyst,152380,USD,152380,US,0,US,M
3574,2023,SE,FT,Data Analyst,121904,USD,121904,US,0,US,M
3575,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
3576,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
3577,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
3578,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
3579,2023,SE,FT,Data Architect,168400,USD,168400,US,0,US,M
3580,2023,SE,FT,Data Architect,105200,USD,105200,US,0,US,M
3581,2023,SE,FT,Machine Learning Engineer,128280,USD,128280,US,0,US,M
3582,2023,SE,FT,Machine Learning Engineer,106900,USD,106900,US,0,US,M
3583,2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M
3584,2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
3585,2023,SE,FT,Research Engineer,100000,EUR,107309,DE,100,DE,S
3586,2023,SE,FT,Research Engineer,80000,EUR,85847,DE,100,DE,S
3587,2023,SE,FT,Machine Learning Engineer,275000,USD,275000,DE,0,DE,M
3588,2023,SE,FT,Machine Learning Engineer,174000,USD,174000,DE,0,DE,M
3589,2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
3590,2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M
3591,2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M
3592,2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M
3593,2023,SE,FT,Data Analyst,170500,USD,170500,US,100,US,M
3594,2023,SE,FT,Data Analyst,85000,USD,85000,US,100,US,M
3595,2023,SE,FT,Data Manager,60027,GBP,72946,GB,0,GB,M
3596,2023,SE,FT,Data Manager,44737,GBP,54365,GB,0,GB,M
3597,2023,EX,FT,Head of Data Science,131899,GBP,160288,GB,0,GB,M
3598,2023,EX,FT,Head of Data Science,104891,GBP,127467,GB,0,GB,M
3599,2023,SE,FT,Data Engineer,80000,USD,80000,US,0,US,M
3600,2023,SE,FT,Data Engineer,65000,USD,65000,US,0,US,M
3601,2023,SE,FT,Data Engineer,124740,USD,124740,US,0,US,M
3602,2023,SE,FT,Data Engineer,65488,USD,65488,US,0,US,M
3603,2023,SE,FT,Data Quality Analyst,72200,USD,72200,US,0,US,M
3604,2023,SE,FT,Data Quality Analyst,64980,USD,64980,US,0,US,M
3605,2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M
3606,2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M
3607,2023,SE,FT,Data Analyst,179975,USD,179975,US,100,US,M
3608,2023,SE,FT,Data Analyst,86466,USD,86466,US,100,US,M
3609,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
3610,2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
3611,2023,MI,FT,Insight Analyst,42000,GBP,51039,GB,0,GB,M
3612,2023,MI,FT,Insight Analyst,35000,GBP,42533,GB,0,GB,M
3613,2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M
3614,2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M
3615,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M
3616,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
3617,2023,SE,FT,Data Science Manager,175000,USD,175000,US,0,US,M
3618,2023,SE,FT,Data Science Manager,120000,USD,120000,US,0,US,M
3619,2023,SE,FT,Data Analyst,230000,USD,230000,US,0,US,M
3620,2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M
3621,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M
3622,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M
3623,2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M
3624,2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,M
3625,2023,SE,FT,Machine Learning Infrastructure Engineer,205920,USD,205920,US,0,US,M
3626,2023,SE,FT,Machine Learning Infrastructure Engineer,171600,USD,171600,US,0,US,M
3627,2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M
3628,2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M
3629,2023,SE,FT,Data Engineer,265000,USD,265000,US,0,US,M
3630,2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M
3631,2023,MI,FT,Applied Machine Learning Engineer,130000,USD,130000,US,0,US,M
3632,2023,MI,FT,AI Scientist,36000,EUR,38631,ES,50,ES,L
3633,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
3634,2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M
3635,2023,SE,FT,Data Scientist,147100,USD,147100,US,0,US,M
3636,2023,SE,FT,Data Scientist,90700,USD,90700,US,0,US,M
3637,2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,M
3638,2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,M
3639,2023,SE,FT,Data Engineer,202000,USD,202000,US,100,US,M
3640,2023,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
3641,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M
3642,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M
3643,2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M
3644,2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M
3645,2023,SE,FT,Data Engineer,104000,USD,104000,US,100,US,M
3646,2023,SE,FT,Data Engineer,65000,USD,65000,US,100,US,M
3647,2023,SE,FT,Research Engineer,230000,USD,230000,US,0,US,M
3648,2023,SE,FT,Research Engineer,148000,USD,148000,US,0,US,M
3649,2023,SE,FT,Machine Learning Engineer,269000,USD,269000,CA,100,CA,M
3650,2023,SE,FT,Machine Learning Engineer,158000,USD,158000,CA,100,CA,M
3651,2023,SE,FT,Analytics Engineer,197000,USD,197000,US,0,US,M
3652,2023,SE,FT,Analytics Engineer,106000,USD,106000,US,0,US,M
3653,2023,MI,FT,Deep Learning Engineer,150000,USD,150000,US,100,US,M
3654,2023,MI,FT,Deep Learning Engineer,100000,USD,100000,US,100,US,M
3655,2023,SE,FT,Data Engineer,290000,USD,290000,US,100,US,M
3656,2023,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M
3657,2023,SE,FT,Data Engineer,192000,USD,192000,US,0,US,M
3658,2023,SE,FT,Data Engineer,172800,USD,172800,US,0,US,M
3659,2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,M
3660,2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,M
3661,2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,M
3662,2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,M
3663,2023,SE,FT,Analytics Engineer,175000,USD,175000,US,0,US,M
3664,2023,SE,FT,Analytics Engineer,140000,USD,140000,US,0,US,M
3665,2023,SE,FT,Data Manager,169000,USD,169000,US,0,US,M
3666,2023,SE,FT,Data Manager,100000,USD,100000,US,0,US,M
3667,2023,SE,FT,Data Scientist,370000,USD,370000,US,0,US,M
3668,2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
3669,2023,MI,FT,Data Engineer,95000,GBP,115447,GB,100,GB,L
3670,2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,S
3671,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,S
3672,2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M
3673,2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M
3674,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
3675,2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M
3676,2023,SE,FT,Data Engineer,137500,USD,137500,US,100,US,M
3677,2023,SE,FT,Data Engineer,81500,USD,81500,US,100,US,M
3678,2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,0,US,M
3679,2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,M
3680,2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M
3681,2023,SE,FT,Machine Learning Engineer,153088,USD,153088,US,100,US,M
3682,2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,100,US,M
3683,2023,MI,FT,Data Infrastructure Engineer,160000,USD,160000,US,100,US,M
3684,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
3685,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
3686,2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,0,US,M
3687,2023,MI,FT,Data Infrastructure Engineer,183310,USD,183310,US,0,US,M
3688,2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,100,US,M
3689,2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
3690,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
3691,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
3692,2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M
3693,2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M
3694,2023,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M
3695,2023,SE,FT,Data Engineer,66000,USD,66000,US,100,US,M
3696,2023,MI,FT,Machine Learning Engineer,148500,USD,148500,US,0,US,M
3697,2023,MI,FT,Machine Learning Engineer,126277,USD,126277,US,0,US,M
3698,2023,SE,FT,Data Architect,228000,USD,228000,US,0,US,M
3699,2023,SE,FT,Data Architect,120000,USD,120000,US,0,US,M
3700,2023,SE,FT,Machine Learning Software Engineer,180000,USD,180000,US,0,US,M
3701,2023,SE,FT,Machine Learning Software Engineer,90000,USD,90000,US,0,US,M
3702,2023,SE,FT,Data Scientist,126500,USD,126500,US,0,US,M
3703,2023,SE,FT,Data Scientist,78000,USD,78000,US,0,US,M
3704,2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M
3705,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
3706,2023,SE,FT,Machine Learning Software Engineer,272000,USD,272000,US,0,US,M
3707,2023,SE,FT,Machine Learning Software Engineer,170000,USD,170000,US,0,US,M
3708,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M
3709,2023,MI,FT,Data Analyst,60000,USD,60000,US,0,US,M
3710,2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,M
3711,2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M
3712,2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
3713,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
3714,2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
3715,2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M
3716,2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M
3717,2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M
3718,2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
3719,2023,SE,FT,Data Scientist,139500,USD,139500,US,0,US,M
3720,2023,MI,FT,Data Engineer,140000,USD,140000,US,100,US,M
3721,2023,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M
3722,2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,M
3723,2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M
3724,2023,MI,FT,Data Analyst,90000,GBP,109371,HR,0,HR,M
3725,2023,MI,FT,Data Analyst,60000,GBP,72914,HR,0,HR,M
3726,2023,EN,PT,Data Analyst,78000,PLN,17779,PL,100,IN,L
3727,2023,EN,FT,Data Scientist,101400,BRL,19522,BR,100,BR,L
3728,2023,SE,FT,Data Science Lead,247500,USD,247500,US,0,US,M
3729,2023,SE,FT,Data Science Lead,172200,USD,172200,US,0,US,M
3730,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
3731,2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
3732,2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
3733,2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M
3734,2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
3735,2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M
3736,2023,SE,FT,Machine Learning Infrastructure Engineer,100000,EUR,107309,FR,100,FR,M
3737,2023,SE,FT,Machine Learning Infrastructure Engineer,70000,EUR,75116,FR,100,FR,M
3738,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
3739,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
3740,2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M
3741,2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M
3742,2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M
3743,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M
3744,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M
3745,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
3746,2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,M
3747,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M
3748,2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,M
3749,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M
3750,2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
3751,2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M
3752,2023,MI,FT,Data Science Lead,60000,GBP,72914,GB,0,GB,M
3753,2023,MI,FT,Data Science Lead,50000,GBP,60761,GB,0,GB,M
3754,2023,SE,FT,Data Scientist,215050,USD,215050,US,100,US,M
3755,2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M
3756,2023,SE,FT,Data Architect,198000,USD,198000,US,100,US,M
3757,2023,SE,FT,Data Architect,114000,USD,114000,US,100,US,M
3758,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M
3759,2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M
3760,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
3761,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
3762,2023,SE,FT,Data Scientist,209300,USD,209300,US,100,US,M
3763,2023,SE,FT,Data Scientist,182200,USD,182200,US,100,US,M
3764,2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M
3765,2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,M
3766,2023,MI,FT,Machine Learning Engineer,40000,GBP,48609,GB,100,GB,M
3767,2023,EN,FT,Research Engineer,120000,USD,120000,GB,100,GB,M
3768,2023,EN,FT,Research Engineer,60000,USD,60000,GB,100,GB,M
3769,2023,SE,FT,Machine Learning Engineer,147100,USD,147100,US,0,US,M
3770,2023,SE,FT,Machine Learning Engineer,90700,USD,90700,US,0,US,M
3771,2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M
3772,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
3773,2023,SE,FT,Data Analyst,227000,USD,227000,US,0,US,M
3774,2023,SE,FT,Data Analyst,108000,USD,108000,US,0,US,M
3775,2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
3776,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
3777,2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M
3778,2023,SE,FT,Data Architect,160000,USD,160000,US,100,US,M
3779,2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M
3780,2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
3781,2023,SE,FT,Data Analyst,52000,EUR,55800,ES,100,ES,M
3782,2023,SE,FT,Data Analyst,48000,EUR,51508,ES,100,ES,M
3783,2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,L
3784,2023,EN,FT,Data Analyst,50000,USD,50000,KW,50,US,L
3785,2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M
3786,2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M
3787,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
3788,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
3789,2023,SE,FT,Big Data Architect,124999,GBP,151902,GB,100,GB,L
3790,2023,EN,FT,Data Scientist,800000,INR,9727,IN,0,IN,L
3791,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
3792,2023,SE,FT,Data Analyst,52500,USD,52500,US,0,US,M
3793,2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M
3794,2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M
3795,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M
3796,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M
3797,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M
3798,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M
3799,2023,MI,FT,Data Analyst,165000,USD,165000,US,0,US,M
3800,2023,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M
3801,2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M
3802,2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
3803,2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,M
3804,2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,M
3805,2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M
3806,2023,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M
3807,2023,SE,FT,Research Scientist,253750,USD,253750,ES,0,ES,M
3808,2023,SE,FT,Research Scientist,169200,USD,169200,ES,0,ES,M
3809,2023,SE,FT,Research Scientist,253750,USD,253750,ES,0,ES,M
3810,2023,SE,FT,Research Scientist,169200,USD,169200,ES,0,ES,M
3811,2023,MI,FT,Data Scientist,170000,USD,170000,US,0,US,M
3812,2023,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M
3813,2023,SE,FT,Data Engineer,124740,USD,124740,US,0,US,M
3814,2023,SE,FT,Data Engineer,65488,USD,65488,US,0,US,M
3815,2023,SE,FT,Data Engineer,213580,USD,213580,US,100,US,M
3816,2023,SE,FT,Data Engineer,163625,USD,163625,US,100,US,M
3817,2023,EN,FT,Data Engineer,12000,USD,12000,VN,0,VN,L
3818,2023,SE,FT,Data Engineer,95000,EUR,101943,IE,100,IE,M
3819,2023,MI,FT,Product Data Analyst,1350000,INR,16414,IN,100,IN,L
3820,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
3821,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M
3822,2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M
3823,2023,EX,FT,Data Engineer,210000,USD,210000,US,0,US,M
3824,2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M
3825,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M
3826,2023,SE,FT,Data Architect,200000,USD,200000,US,100,US,M
3827,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M
3828,2023,SE,FT,Data Science Manager,231250,USD,231250,US,100,US,M
3829,2023,SE,FT,Data Science Manager,138750,USD,138750,US,100,US,M
3830,2023,SE,FT,Machine Learning Engineer,284310,USD,284310,US,0,US,M
3831,2023,SE,FT,Machine Learning Engineer,153090,USD,153090,US,0,US,M
3832,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
3833,2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M
3834,2023,MI,FT,Data Analyst,125000,USD,125000,US,0,US,M
3835,2023,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
3836,2023,MI,FT,Data Analyst,90000,GBP,109371,GB,0,GB,M
3837,2023,MI,FT,Data Analyst,70000,GBP,85066,GB,0,GB,M
3838,2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M
3839,2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M
3840,2023,EN,FT,Data Analyst,100000,USD,100000,US,50,US,M
3841,2023,SE,FT,Data Science Lead,225900,USD,225900,US,0,US,M
3842,2023,SE,FT,Data Science Lead,156400,USD,156400,US,0,US,M
3843,2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M
3844,2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M
3845,2023,SE,FT,Machine Learning Engineer,318300,USD,318300,US,100,US,M
3846,2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,100,US,M
3847,2023,SE,FT,Data Analyst,385000,USD,385000,US,0,US,M
3848,2023,SE,FT,Data Analyst,60000,USD,60000,US,0,US,M
3849,2023,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M
3850,2023,MI,FT,Data Analyst,95000,USD,95000,US,100,US,M
3851,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
3852,2023,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M
3853,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M
3854,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M
3855,2023,SE,FT,Data Analyst,93919,USD,93919,US,100,US,M
3856,2023,SE,FT,Data Analyst,51962,USD,51962,US,100,US,M
3857,2023,SE,FT,Data Engineer,241871,USD,241871,US,0,US,M
3858,2023,SE,FT,Data Engineer,133832,USD,133832,US,0,US,M
3859,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
3860,2023,SE,FT,Data Scientist,90000,USD,90000,US,100,US,M
3861,2023,EX,FT,Data Engineer,210914,USD,210914,US,100,US,M
3862,2023,EX,FT,Data Engineer,116704,USD,116704,US,100,US,M
3863,2023,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M
3864,2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M
3865,2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M
3866,2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M
3867,2023,MI,FT,Machine Learning Engineer,36000,USD,36000,MX,100,MX,S
3868,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
3869,2023,SE,FT,Data Scientist,148750,USD,148750,US,0,US,M
3870,2023,SE,FT,Research Scientist,370000,USD,370000,US,0,US,M
3871,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M
3872,2023,SE,FT,Data Scientist,235000,USD,235000,US,100,US,M
3873,2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
3874,2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,0,GB,M
3875,2023,MI,FT,Machine Learning Engineer,80000,GBP,97218,GB,0,GB,M
3876,2023,SE,FT,Data Scientist,216100,USD,216100,US,0,US,M
3877,2023,SE,FT,Data Scientist,140800,USD,140800,US,0,US,M
3878,2023,MI,FT,Machine Learning Engineer,120000,GBP,145828,GB,0,GB,M
3879,2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,0,GB,M
3880,2023,SE,FT,Computer Vision Software Engineer,50000,EUR,53654,NL,100,CA,L
3881,2023,EN,FT,Data Scientist,110000,USD,110000,US,50,US,S
3882,2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M
3883,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
3884,2023,MI,FT,Data Engineer,55000,GBP,66837,GB,100,GB,M
3885,2023,MI,FT,Data Engineer,52000,GBP,63192,GB,100,GB,M
3886,2023,MI,FT,Data Analyst,50000,GBP,60761,GB,0,GB,M
3887,2023,MI,FT,Data Analyst,45000,GBP,54685,GB,0,GB,M
3888,2023,EX,FT,Data Engineer,284000,USD,284000,US,100,US,M
3889,2023,EX,FT,Data Engineer,236000,USD,236000,US,100,US,M
3890,2023,SE,FT,Research Scientist,248100,USD,248100,CA,0,CA,M
3891,2023,SE,FT,Research Scientist,145900,USD,145900,CA,0,CA,M
3892,2023,SE,FT,Research Engineer,155850,USD,155850,US,0,US,M
3893,2023,SE,FT,Research Engineer,102544,USD,102544,US,0,US,M
3894,2023,MI,FT,Data Scientist,151410,USD,151410,US,100,US,M
3895,2023,MI,FT,Data Scientist,115360,USD,115360,US,100,US,M
3896,2023,MI,FT,Data Engineer,62000,EUR,66531,ES,100,ES,M
3897,2023,MI,FT,Data Engineer,55000,EUR,59020,ES,100,ES,M
3898,2023,SE,FT,Director of Data Science,170000,CAD,125686,CA,50,CA,M
3899,2023,SE,FT,Azure Data Engineer,100000,USD,100000,NL,50,NL,L
3900,2023,EN,FT,Data Scientist,1050000,INR,12767,IN,50,IN,L
